java/util/LinkedList,Ljava/util/LinkedList>,size,_queue,size,92,Lorg/apache/xalan/CopyOfXSLTBenchOld$WorkQueue>,1,true,1) 1;ON;6; ,false
java/util/Stack,Ljava/util/Stack>,getBaseIdentifier,m_baseIdentifiers,isEmpty,1420,Lorg/apache/xalan/processor/StylesheetHandler>,4,false,,false
java/util/Stack,Ljava/util/Stack>,getBaseIdentifier,m_baseIdentifiers,peek,1421,Lorg/apache/xalan/processor/StylesheetHandler>,4,false,,false
java/util/Stack,Ljava/util/Stack>,stackContains,stack,size,229,Lorg/apache/xalan/processor/StylesheetHandler>,1,false,,false
java/util/Stack,Ljava/util/Stack>,stackContains,stack,elementAt,234,Lorg/apache/xalan/processor/StylesheetHandler>,1,true,1) 3;ON;null; ,false
java/util/Stack,Ljava/util/Stack>,pushImportURL,m_importStack,push,1483,Lorg/apache/xalan/processor/StylesheetHandler>,1,false,,false
java/util/Stack,Ljava/util/Stack>,pushImportSource,m_importSourceStack,push,1493,Lorg/apache/xalan/processor/StylesheetHandler>,1,false,,false
java/util/Hashtable,Ljava/util/Hashtable>,copyTables,prefixTable,clone,731,Lorg/apache/xml/utils/Context2>,1,false,,false
java/util/Hashtable,Ljava/util/Hashtable>,copyTables,uriTable,clone,732,Lorg/apache/xml/utils/Context2>,1,false,,false
java/util/Hashtable,Ljava/util/Hashtable>,declarePrefix,prefixTable,put,554,Lorg/apache/xml/utils/Context2>,1,false,,false
java/util/Hashtable,Ljava/util/Hashtable>,declarePrefix,uriTable,put,555,Lorg/apache/xml/utils/Context2>,1,false,,false
java/util/Vector,Ljava/util/Vector>,declarePrefix,declarations,addElement,557,Lorg/apache/xml/utils/Context2>,1,false,,false
java/util/Stack,Ljava/util/Stack>,pushNewNamespaceSupport,m_nsSupportStack,push,1552,Lorg/apache/xalan/processor/StylesheetHandler>,1,false,,false
java/util/Stack,Ljava/util/Stack>,peekSourceFromURIResolver,m_importSourceStack,peek,1526,Lorg/apache/xalan/processor/StylesheetHandler>,1,false,,false
java/util/Stack,Ljava/util/Stack>,peekImportURL,m_importStack,peek,1521,Lorg/apache/xalan/processor/StylesheetHandler>,1,false,,false
java/util/Stack,Ljava/util/Stack>,pushBaseIndentifier,m_baseIdentifiers,push,1397,Lorg/apache/xalan/processor/StylesheetHandler>,2,false,,false
java/util/Hashtable,Ljava/util/Hashtable>,getNamespaceOfNode,m_NSInfos,get,624,Lorg/apache/xml/utils/DOMHelper>,2,true,1) 4;ON;null; ,false
java/util/Hashtable,Ljava/util/Hashtable>,getNamespaceOfNode,m_NSInfos,put,734,Lorg/apache/xml/utils/DOMHelper>,2,true,1) 4;ON;null; 2) 6;ON;null; ,false
java/util/Vector,Ljava/util/Vector>,getNamespaceOfNode,m_candidateNoAncestorXMLNS,addElement,744,Lorg/apache/xml/utils/DOMHelper>,2,true,1) 4;ON;null; 2) 6;ON;null; ,false
java/util/Vector,Ljava/util/Vector>,getNamespaceOfNode,m_candidateNoAncestorXMLNS,addElement,745,Lorg/apache/xml/utils/DOMHelper>,2,true,1) 4;ON;null; 2) 6;ON;null; ,false
java/util/Hashtable,Ljava/util/Hashtable>,getNamespaceOfNode,m_NSInfos,get,752,Lorg/apache/xml/utils/DOMHelper>,2,true,1) 4;ON;null; 2) 6;ON;null; ,false
